loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
0.24368343147889474,-0.008605281337066067,-0.40848052098981,0.10736362407024748,0.20561490448042558,0.12055651633738872,-0.5001272150320084,0.5796117577845307,0.09733694556949986,-0.060010544583330765,0.12511613003382804,-0.060008783942217585,0.4412902496043238,-0.40545935746261236,-0.18935806193134436,-0.22516661254800321,0.6278723207271086,0.24386985106959166,0.18892860126459476,0.23060930032597513,-0.006747702074890309
1.4250722330329817,-0.008605281337066067,-0.40848052098981,0.10736362407024748,0.8299446960278056,0.7581490701140827,-0.5376669552078178,0.613800041146868,1.1765327776124108,0.22474085556077777,0.7354349364774792,0.224737397083051,0.7935551396263487,3.668461813477791,3.015976729420463,-0.22516661254800321,0.7997367348201697,1.2669077350067044,0.7574916672590122,0.9392102828671691,-0.006747702074890309
-0.563118676899506,-0.4308563331801448,-0.40848052098981,-0.37944787003053776,-0.4791338991521848,-0.46817690416670144,-0.16226955344972388,-0.44033869585852986,-0.4144245700222773,-0.36423711553425,-0.48520267640982323,-0.36424228173140305,-0.5802779314595484,-0.40545935746261236,-0.6167360341115853,-0.22516661254800321,-0.40331416383125757,-0.41379736003283785,-0.5095917369571181,-0.42550272054550076,-0.4293944676959278
-0.5343043158859917,-0.4308563331801448,-0.40848052098981,-0.37944787003053776,-0.5899020879751071,-0.5567101639348139,-0.23734903380134262,-0.351449159116453,-0.8542396968111937,-0.37712933256286374,-0.5321502769054888,-0.377128664298825,-0.5098249534551434,-0.40545935746261236,-0.18935806193134436,-0.22516661254800321,-0.40331416383125757,-0.7791680328675209,-0.5745703730707657,-0.609214086389514,-0.4293944676959278
0.7335275687086381,-0.6419818591016843,-0.40848052098981,-0.6228536170809303,0.4372211174738085,0.4066312065823339,-0.19980929362553332,-0.40045236526913636,3.115659256775228,-0.20028660237987056,0.4068017330078209,-0.20028672499787623,0.6526491836175388,0.10378078890493808,1.73384281287974,-0.22516661254800321,-0.23144974973819654,1.6322784078413874,0.3188858734918902,0.6242765128488607,-0.6407178505064466
-0.7071904819670777,-0.6419818591016843,-0.40848052098981,-0.6228536170809303,-0.6805306061029526,-0.610560455403999,0.47590602953903577,-0.8072929372809494,-0.7219097316916463,-0.39521582729276095,-0.6260454778968196,-0.3952165182980438,-0.685957398466156,-0.40545935746261236,-0.40304704802146485,-0.22516661254800321,-0.7470429920173797,-0.7060938983005843,-0.6882829862696492,-0.6617030480592321,-0.6407178505064466
-0.649561759940049,-0.6419818591016843,-0.40848052098981,-0.6228536170809303,-0.6100417586701838,-0.5613983444772895,0.1755881081325606,-0.6933319927398253,-0.5403307504272836,-0.38780865606308856,-0.5790978774011541,-0.38781473546741535,-0.685957398466156,-0.40545935746261236,-0.18935806193134436,-0.22516661254800321,-0.5751785779243186,-0.5599456291667111,-0.6233043501560016,-0.582969605554655,-0.6407178505064466
-0.649561759940049,-0.6419818591016843,-0.40848052098981,-0.6228536170809303,-0.7510194535357213,-0.6582395704448231,6.7450426388992035,-1.0921952986337595,-0.32020906087567397,-0.4005521184698712,-0.6729930783924851,-0.40055550919226757,-0.6155044204617509,-0.40545935746261236,-0.6167360341115853,-0.22516661254800321,-1.6063650624826848,-0.7791680328675209,-0.7857509404401208,-0.6879475288940912,-0.6407178505064466
0.8487850127626954,-0.008605281337066067,-0.40848052098981,0.10736362407024748,1.383785640142417,1.2453211917235207,-0.5752066953836272,1.0138029564862134,1.4043630088214698,0.6275598326946841,1.2049109414341341,0.627556170672093,1.110593540646171,-0.40545935746261236,-0.18935806193134436,-0.22516661254800321,0.7997367348201697,1.2669077350067044,1.4072780283954893,1.3328774953900546,-0.006747702074890309
1.1369286228978386,1.2581478741921701,2.1111855689313384,1.5677981063726032,0.890363708113036,0.7489640633369875,-0.5752066953836272,0.9363095141982491,0.7778298729965576,0.3344997453952434,0.7354349364774792,0.33450219624020644,1.3219524746593863,-0.40545935746261236,1.0927758546093786,-0.22516661254800321,0.7997367348201697,0.755388793038148,0.9361829165715434,0.8079878786928739,1.1555309033829628
-0.7071904819670777,-0.6419818591016843,-0.40848052098981,-0.6228536170809303,-0.640251264712799,-0.5919990875419523,0.2506675884841794,-0.7218222288751063,-0.7077774053196557,-0.3918551413046837,-0.5790978774011541,-0.391859425538797,-0.685957398466156,-0.15083928427883714,-0.6167360341115853,-0.22516661254800321,-0.7470429920173797,-0.7791680328675209,-0.6233043501560016,-0.6617030480592321,-0.6407178505064466
-0.7936335650076206,-0.6419818591016843,-0.40848052098981,-0.6228536170809303,-0.7107401121455678,-0.6336983804622718,0.47590602953903577,-0.8072929372809494,-0.9291838518141736,-0.39717255727298145,-0.6260454778968196,-0.3971741482925925,-0.756410376470561,-0.40545935746261236,-0.6167360341115853,-0.22516661254800321,-0.7470429920173797,-0.9253163020013941,-0.6882829862696492,-0.7404364905638092,-0.6407178505064466
-0.15971762271030565,-0.008605281337066067,-0.40848052098981,0.10736362407024748,0.014288032877196205,-0.00899035008122529,-0.462587474856199,0.19442376523553123,0.20696953803100201,-0.17900974795094135,-0.015726671453168396,-0.1790116552224087,0.0185723815778939,-0.40545935746261236,-0.6167360341115853,-0.22516661254800321,0.7997367348201697,0.4630922547704015,-0.022251966104760292,0.07314241531682089,-0.006747702074890309
-0.47667559385896313,-0.4308563331801448,-0.40848052098981,-0.37944787003053776,-0.44892439310956966,-0.458704865927822,-0.27488877397715206,-0.3024459529637697,-0.526198424055293,-0.3551621847830805,-0.43825507591415774,-0.3551659972112226,-0.5098249534551434,-0.40545935746261236,-0.40304704802146485,0.8932839383051931,-0.40331416383125757,-0.5599456291667111,-0.4446131008434704,-0.45174720138035984,-0.4293944676959278
-0.6783761209535634,-0.6419818591016843,-0.40848052098981,-0.6228536170809303,-0.5999719233226455,-0.5553228452028568,0.025429147429323014,-0.6169781598972721,-0.6157031577445662,-0.38484300123087106,-0.5321502769054888,-0.3848459329550212,-0.6155044204617509,-0.40545935746261236,-0.6167360341115853,-0.22516661254800321,-0.40331416383125757,-0.6330197637336477,-0.5908150320991777,-0.609214086389514,-0.6407178505064466
-0.6783761209535634,-0.6419818591016843,-0.40848052098981,-0.6228536170809303,-0.6503211000603374,-0.5940083077744419,0.10050862778094186,-0.6500268338141981,-0.8067036899235893,-0.39060982693279783,-0.5790978774011541,-0.39061366099681144,-0.685957398466156,-0.15083928427883714,-0.40304704802146485,-0.22516661254800321,-0.5751785779243186,-0.7791680328675209,-0.6395490091844135,-0.6617030480592321,-0.6407178505064466
-0.8800766480481635,-0.6419818591016843,-0.40848052098981,-0.6228536170809303,-0.7610892888832597,-0.663996145872829,-0.7629053962626741,-1.1491757709043215,-1.3146109346866417,-0.40081277611537597,-0.6729930783924851,-0.40081436935683595,-0.826863354474966,-0.40545935746261236,-0.6167360341115853,-0.22516661254800321,-1.0907718202035017,-1.0714645711352673,-0.7370169633548851,-0.7929254522335273,-0.6407178505064466
-0.2749750667643629,-0.21973080725860544,-0.40848052098981,-0.37944787003053776,-0.18710867407357157,-0.23076999288650388,-0.462587474856199,0.21835556358916738,-0.3163547900469493,-0.2499823307245602,-0.25046467393149585,-0.2499797872148712,-0.2984660194419285,-0.15083928427883714,-0.40304704802146485,-0.22516661254800321,0.2841434925409866,-0.194574956332028,-0.2009432154172915,-0.16305791219691043,-0.21807108488540905
-0.4478612328454488,-0.4308563331801448,-0.40848052098981,-0.37944787003053776,-0.4791338991521848,-0.47739380332843945,-0.27488877397715206,-0.294468686845891,-0.6007143267439701,-0.35867387244165716,-0.48520267640982323,-0.35867678819318183,-0.333692508444131,-0.40545935746261236,-0.6167360341115853,-0.22516661254800321,-0.23144974973819654,-0.6330197637336477,-0.4446131008434704,-0.5304806438849369,-0.4293944676959278
-0.2749750667643629,-0.4308563331801448,-0.40848052098981,-0.37944787003053776,-0.2374578508112635,-0.27280415584557166,-0.23734903380134262,-0.34347189299857434,0.2193888551457815,-0.3203086623012206,-0.29741227442716134,-0.3203088581760555,-0.26323953043972603,-0.15083928427883714,-0.18935806193134436,-0.22516661254800321,-0.23144974973819654,-0.04842668719815478,-0.24967719250252726,-0.2155468738666285,-0.4293944676959278
-0.3902325108184202,-0.6419818591016843,-0.40848052098981,-0.6228536170809303,-0.3985752163718777,-0.41077061180985625,-0.08719007309810514,-0.5326470609368403,0.0061192026230157725,-0.3602661311279045,-0.3913074754184923,-0.36027039608130623,-0.5098249534551434,-0.40545935746261236,0.2380199102488966,-0.22516661254800321,-0.5751785779243186,-0.2676490908989646,-0.42836844181505845,-0.34676927804092367,-0.6407178505064466
-0.5054899548724774,-0.6419818591016843,-0.40848052098981,-0.6228536170809303,-0.46906406380464644,-0.461654911507271,0.13804836795675118,-0.6705398038316005,0.06050724653946404,-0.3753528158858285,-0.48520267640982323,-0.3753570900475598,-0.474598464452941,-0.40545935746261236,-0.6167360341115853,-0.22516661254800321,-0.5751785779243186,-0.3407232254659012,-0.4608577598718823,-0.47799168221521887,-0.6407178505064466
-0.36141814980490583,-0.4308563331801448,-0.40848052098981,-0.37944787003053776,-0.34822603963418575,-0.37752280081985007,-0.16226955344972388,-0.41982572584112743,-0.05897514915100105,-0.3468413635649404,-0.3913074754184923,-0.34684202504431916,-0.3689189974463335,-0.15083928427883714,0.024330924158776114,-0.22516661254800321,-0.40331416383125757,-0.3407232254659012,-0.3309004876445869,-0.3730137588757827,-0.4293944676959278
0.7911562907356667,1.4692734001137095,2.1111855689313384,1.8112038534229957,0.5379194709491923,0.4442004356914249,-0.5376669552078178,0.7004103589981223,0.5405780908728383,0.11183340113250761,0.4068017330078209,0.11183391843050348,0.8992346066329562,0.10378078890493808,0.6653978824291376,-0.22516661254800321,1.1434655630062918,0.5361663893373382,0.6762683721169526,0.30934274283055224,1.4725159775987409
-0.7936335650076206,-0.6419818591016843,-0.40848052098981,-0.6228536170809303,-0.7812289595783365,-0.6735638612656365,6.7450426388992035,-1.0921952986337595,-1.1433100089655448,-0.4007678351420131,-0.6729930783924851,-0.4007658330759794,-0.7211838874683585,-0.40545935746261236,-0.6167360341115853,-0.22516661254800321,-1.6063650624826848,-0.9983904365683307,-0.7857509404401208,-0.7666809713986682,-0.6407178505064466
-0.5054899548724774,-0.4308563331801448,-0.40848052098981,-0.37944787003053776,-0.4892037344997232,-0.4836287645260856,-0.27488877397715206,-0.294468686845891,-0.6234116994020155,-0.35999064296118993,-0.48520267640982323,-0.3599953571564523,-0.43937197545073853,-0.40545935746261236,-0.40304704802146485,-0.22516661254800321,-0.23144974973819654,-0.6330197637336477,-0.4608577598718823,-0.5304806438849369,-0.4293944676959278
-0.47667559385896313,-0.6419818591016843,-0.40848052098981,-0.6228536170809303,-0.29787686289649384,-0.3212008495408564,-0.08719007309810514,-0.5303678420460178,0.44422132015472127,-0.34641532313746015,-0.34435987492282677,-0.3464132878967527,-0.43937197545073853,-0.40545935746261236,-0.6167360341115853,-0.22516661254800321,-0.40331416383125757,-0.04842668719815478,-0.29841116958776304,-0.2942803163712056,-0.6407178505064466
-0.5054899548724774,-0.4308563331801448,-0.40848052098981,-0.37944787003053776,-0.5093434051947999,-0.4839157959878699,-0.19980929362553332,-0.36626408190679915,-0.5613151138281179,-0.363449749680932,-0.48520267640982323,-0.36344952247741225,-0.43937197545073853,-0.15083928427883714,-0.6167360341115853,-0.22516661254800321,-0.05958533564513551,-0.48687149459977447,-0.5095917369571181,-0.5042361630500779,-0.4293944676959278
-0.649561759940049,-0.6419818591016843,-0.40848052098981,-0.6228536170809303,-0.5294830758898768,-0.5128262426664699,-0.12472981327391447,-0.4654101036575771,-0.5810147202860441,-0.3730936331548758,-0.5321502769054888,-0.3730920636075861,-0.6155044204617509,-0.40545935746261236,-0.6167360341115853,-0.22516661254800321,-0.40331416383125757,-0.6330197637336477,-0.5095917369571181,-0.556725124719796,-0.6407178505064466
-0.736004842980592,-0.6419818591016843,-0.40848052098981,-0.6228536170809303,-0.7510194535357213,-0.6582395704448231,1.7522571955165551,-0.9782343540926355,-0.9831436434163191,-0.400030353769128,-0.6729930783924851,-0.4000296994829879,-0.756410376470561,-0.40545935746261236,-0.6167360341115853,-0.22516661254800321,-1.2626362342965627,-0.9253163020013941,-0.753261622383297,-0.7404364905638092,-0.6407178505064466
-0.7071904819670777,-0.6419818591016843,-0.40848052098981,-0.6228536170809303,-0.6503211000603374,-0.5910104236180289,0.13804836795675118,-0.6705398038316005,-0.7664479723791314,-0.390662857281366,-0.5790978774011541,-0.390662197277668,-0.6507309094639534,-0.40545935746261236,-0.6167360341115853,-0.22516661254800321,-0.5751785779243186,-0.7060938983005843,-0.6557936682128255,-0.6354585672243731,-0.6407178505064466
-0.6207473989265346,-0.6419818591016843,-0.40848052098981,-0.6228536170809303,-0.6201115940177222,-0.5674738437517224,0.025429147429323014,-0.6169781598972721,-0.6855082849759133,-0.3864397540144548,-0.5790978774011541,-0.3864395408431456,-0.6155044204617509,-0.40545935746261236,-0.6167360341115853,-0.22516661254800321,-0.40331416383125757,-0.6330197637336477,-0.6233043501560016,-0.609214086389514,-0.6407178505064466
-0.4190468718319345,-0.008605281337066067,0.31142407613051815,-0.13604212298014515,-0.4791338991521848,-0.47739380332843945,-0.31242851415296147,-0.20899797844004794,-0.665808678517987,-0.3544597573694184,-0.48520267640982323,-0.35446222113880216,-0.2984660194419285,-0.40545935746261236,-0.6167360341115853,-0.22516661254800321,-0.23144974973819654,-0.6330197637336477,-0.4608577598718823,-0.5042361630500779,-0.006747702074890309
-0.736004842980592,-0.6419818591016843,-0.40848052098981,-0.6228536170809303,-0.6503211000603374,-0.5910104236180289,0.32574706883579807,-0.7503124650103873,-0.6568153799176295,-0.3923544355187455,-0.5790978774011541,-0.39235287772750554,-0.756410376470561,-0.40545935746261236,-0.6167360341115853,-0.22516661254800321,-0.5751785779243186,-0.7060938983005843,-0.6395490091844135,-0.6617030480592321,-0.6407178505064466
-0.015645817642734084,-0.21973080725860544,-0.40848052098981,-0.13604212298014515,-0.005851637817880571,-0.07114860774983159,-0.3875079945045802,-0.042614999410006675,0.3611403711799893,-0.23515540479267377,-0.06267427194883392,-0.23516004279332886,0.053798870580096386,-0.15083928427883714,-0.18935806193134436,-0.22516661254800321,0.11227907844792553,0.17079571650265507,-0.006007307076348365,-0.00559102718775621,-0.21807108488540905
-0.649561759940049,-0.4308563331801448,-0.40848052098981,-0.37944787003053776,-0.6805306061029526,-0.6193468073730605,-0.12472981327391447,-0.4654101036575771,-1.0576595461049962,-0.39110552586899056,-0.6260454778968196,-0.39110711318552,-0.6155044204617509,-0.40545935746261236,-0.40304704802146485,-0.22516661254800321,-0.7470429920173797,-0.9253163020013941,-0.6720383272412374,-0.6879475288940912,-0.4293944676959278
-0.649561759940049,-0.6419818591016843,-0.40848052098981,-0.6228536170809303,-0.7208099474931061,-0.6384822381586756,0.7386842107697015,-0.8642734095515114,-0.903488712956009,-0.39811631771360223,-0.6260454778968196,-0.3981206057692958,-0.685957398466156,-0.40545935746261236,-0.40304704802146485,-0.22516661254800321,-0.9189074061104407,-0.8522421674344576,-0.7207723043264731,-0.7141920097289501,-0.6407178505064466
0.09961162641132318,-0.6419818591016843,-0.40848052098981,-0.6228536170809303,-0.4791338991521848,-0.46396710939386615,-0.049650332922295724,-0.5565788592904763,-0.21571549618580477,-0.36962913351833016,-0.48520267640982323,-0.3696298089064834,-0.5450514424573459,4.177701959845342,-0.6167360341115853,-0.22516661254800321,-0.40331416383125757,-0.3407232254659012,-0.4933470779287062,-0.45174720138035984,-0.6407178505064466
7.332016240803417,4.84728181485834,1.0313286732508462,5.218884312128493,4.0422221718925515,4.024487374256968,-0.6127464355594365,1.975633328413301,3.2891014440678394,3.232781317395723,3.927871770182732,3.2327814925497322,6.147981467961127,10.797823862623497,6.862378479042632,3.130185040011586,1.1434655630062918,2.801464560912373,4.233848699339164,3.6948807705273676,4.853690102567041
-0.7648192039941063,-0.6419818591016843,-0.40848052098981,-0.6228536170809303,-0.7107401121455678,-0.6336983804622718,0.47590602953903577,-0.8072929372809494,-0.9291838518141736,-0.39717255727298145,-0.6260454778968196,-0.3971741482925925,-0.7211838874683585,-0.40545935746261236,-0.6167360341115853,-0.22516661254800321,-0.7470429920173797,-0.9253163020013941,-0.6882829862696492,-0.7404364905638092,-0.6407178505064466
-0.5343043158859917,-0.4308563331801448,-0.40848052098981,-0.6228536170809303,-0.5899020879751071,-0.545930537925584,-0.23734903380134262,-0.351449159116453,-0.8126992223238277,-0.37500272570333154,-0.5321502769054888,-0.3750011573212782,-0.5802779314595484,-0.40545935746261236,0.2380199102488966,-0.22516661254800321,-0.05958533564513551,-0.7060938983005843,-0.5745703730707657,-0.609214086389514,-0.4293944676959278
-0.3902325108184202,-0.008605281337066067,0.6713763746906822,-0.13604212298014515,-0.458994228457108,-0.45066798499786376,-0.31242851415296147,-0.16455321006900947,-0.6122771392301443,-0.3457439049954185,-0.43825507591415774,-0.34574186934490336,-0.404145486448536,-0.40545935746261236,0.024330924158776114,-0.22516661254800321,0.11227907844792553,-0.5599456291667111,-0.42836844181505845,-0.5042361630500779,-0.006747702074890309
0.6182701246545809,0.4136457705060127,0.6713763746906822,0.3507693711206401,0.5177798002541156,0.4496699796576465,-0.5376669552078178,0.8166505224300689,0.43908229238308844,0.14680601719377917,0.4537493335034863,0.1468043087876693,0.5469697166109313,0.10378078890493808,1.306464840699499,0.8932839383051931,1.3153299770993527,0.6823146584712113,0.578800417946481,0.41432066616998836,0.4158990635461472
1.1945573449248672,0.624771296427552,-0.40848052098981,0.8375808652214254,0.8802938727654976,0.7857359828300111,-0.5001272150320084,0.42462487320860204,1.528984432283568,0.16849902503604872,0.7823825369731446,0.16850002633056047,1.1810465186505763,0.3584008620887133,0.8790868685192581,-0.22516661254800321,0.4560079066340476,1.2669077350067044,0.8062256443442479,0.9916992445368872,0.6272224463566659
0.1860547094518661,0.8358968223490915,2.1111855689313384,0.3507693711206401,1.121969921106419,1.1149291771118754,-0.6127464355594365,2.072500131273256,0.38769201466675923,1.0264599569513457,1.0640681399471374,1.0264596842720375,0.08902535958229889,-0.15083928427883714,1.0927758546093786,-0.22516661254800321,2.8621097039369023,1.2669077350067044,1.2123421200545461,0.9654547637020281,0.8385458291671847
0.992856817830267,1.680398926035249,1.0313286732508462,2.0546096004733885,0.9809922262408814,0.7935974556444347,-0.5752066953836272,1.1813255449616658,0.6159504981901208,0.44680049668311445,0.7823825369731446,0.4467989713820467,1.110593540646171,0.6130209352724886,0.45170889633901706,-0.22516661254800321,0.7997367348201697,0.5361663893373382,1.0986295068556626,0.7817433978580148,1.6838393604092596
2.5200179515465257,2.1026499778783276,3.5509947631719947,2.2980153475237812,1.4139951461850322,1.4038422895900204,-0.6502861757352459,2.40640569877875,0.47634024372742695,1.4286704333059184,1.3457537429211304,1.4286717543503722,2.0264822547034362,5.450802325764218,2.161220785059981,-0.22516661254800321,2.690245289843841,1.4861301387075143,1.4072780283954893,1.4116109378946318,2.106486126030297
-0.47667559385896313,-0.6419818591016843,-0.40848052098981,-0.6228536170809303,-0.4086450517194161,-0.4174201740078575,-0.31242851415296147,-0.1805077423047669,-0.4953642574254956,-0.33868952040664485,-0.43825507591415774,-0.33868792986041374,-0.404145486448536,-0.40545935746261236,-0.40304704802146485,-0.22516661254800321,-0.23144974973819654,-0.41379736003283785,-0.4446131008434704,-0.34676927804092367,-0.6407178505064466
-0.07327453966976272,-0.21973080725860544,-0.40848052098981,-0.13604212298014515,-0.3381562042866474,-0.3319645293577649,-0.3499682543287708,-0.08592015833563392,-0.3223503224471876,-0.3101191954106514,-0.34435987492282677,-0.31012432857631644,-0.26323953043972603,1.6315012280075893,-0.40304704802146485,2.0117344891583895,0.6278723207271086,-0.194574956332028,-0.31465582861617497,-0.3730137588757827,-0.21807108488540905
-0.7936335650076206,-0.6419818591016843,-0.40848052098981,-0.6228536170809303,-0.7510194535357213,-0.6582395704448231,1.1140816125277953,-0.9212538818220735,-1.0662245923910512,-0.3997692467138896,-0.6729930783924851,-0.3997708393184195,-0.756410376470561,-0.40545935746261236,-0.6167360341115853,-0.22516661254800321,-1.0907718202035017,-0.9983904365683307,-0.7370169633548851,-0.7666809713986682,-0.6407178505064466
0.7047132076951238,0.624771296427552,-0.40848052098981,0.3507693711206401,0.4372211174738085,0.28567933782492533,-0.462587474856199,0.23658931471574723,0.8112335535121715,-0.07104175590498706,0.26595893152082445,-0.07104269845694673,0.7583286506241462,0.10378078890493808,0.8790868685192581,-0.22516661254800321,0.11227907844792553,0.3169439856365283,0.5138217818328333,0.30934274283055224,0.6272224463566659
0.07079726539780887,0.20252024458447332,-0.40848052098981,-0.13604212298014515,-0.025991308512957348,-0.0802698297576414,-0.42504773468038964,0.09755696237557579,0.1495837279144344,-0.21688240502332054,-0.10962187244449943,-0.21688613305082652,0.12425184858450138,0.10378078890493808,0.024330924158776114,-0.22516661254800321,0.2841434925409866,0.17079571650265507,-0.05474128416158414,0.020653453647102825,0.20457568073562843
-0.2749750667643629,-0.21973080725860544,-0.40848052098981,-0.13604212298014515,-0.328086368939109,-0.34755990544804116,-0.42504773468038964,0.06678750734947234,-0.48594270651083515,-0.30185185395081315,-0.34435987492282677,-0.3018569820704124,-0.333692508444131,0.10378078890493808,-0.18935806193134436,-0.22516661254800321,0.2841434925409866,-0.41379736003283785,-0.29841116958776304,-0.3730137588757827,-0.21807108488540905
1.5115153160735246,2.3137755037998673,2.4711378674915023,2.7848268416245663,1.514693499660416,1.4717411764943111,-0.6127464355594365,1.729477688204473,0.9701151621184889,1.1284984369717996,1.4396489439124613,1.1284991253928538,1.7094438536836136,-0.40545935746261236,1.5201538267896195,-0.22516661254800321,1.8309232193785359,1.6322784078413874,1.4885013235375488,1.5428333420689269,2.317809508840816
-0.5343043158859917,-0.4308563331801448,-0.40848052098981,-0.6228536170809303,-0.3985752163718777,-0.3842999325564221,-0.3875079945045802,-0.0038682782660245055,-0.5326222087698341,-0.3180171220694466,-0.3913074754184923,-0.3180195635956535,-0.5098249534551434,-0.40545935746261236,-0.40304704802146485,-0.22516661254800321,0.4560079066340476,-0.2676490908989646,-0.42836844181505845,-0.34676927804092367,-0.4293944676959278
-0.563118676899506,-0.4308563331801448,-0.40848052098981,-0.37944787003053776,-0.38850538102433935,-0.38519291932641747,-0.3499682543287708,-0.06654679776364283,-0.49022522965386267,-0.3227525524326949,-0.3913074754184923,-0.32275185097917003,-0.474598464452941,-0.40545935746261236,-0.6167360341115853,-0.22516661254800321,0.11227907844792553,-0.2676490908989646,-0.4446131008434704,-0.2942803163712056,-0.4293944676959278
-0.649561759940049,-0.4308563331801448,-0.40848052098981,-0.37944787003053776,-0.37843554567680093,-0.38257774378571674,-0.27488877397715206,-0.26825766960143244,-0.29237266044599564,-0.336748969176835,-0.3913074754184923,-0.3367545680062933,-0.6155044204617509,-0.40545935746261236,-0.40304704802146485,-0.22516661254800321,-0.05958533564513551,-0.2676490908989646,-0.3958791237582346,-0.34676927804092367,-0.4293944676959278
2.3183174244519256,1.680398926035249,1.7512332703711744,2.0546096004733885,2.0181852670373353,1.949808022288261,-0.6127464355594365,1.802412692710792,1.4090737842788,1.5162208423336418,1.9091249488691164,1.5162231156354997,2.590106078738676,1.3768811548238142,0.6653978824291376,-0.22516661254800321,1.659058805285475,1.7784266769752608,2.105798366617202,1.8577671120872354,1.6838393604092596
-0.5919330379130203,-0.4308563331801448,-0.40848052098981,-0.37944787003053776,-0.5899020879751071,-0.5528352392007269,-0.27488877397715206,-0.25116352792026386,-0.8919259004698351,-0.37331069805621847,-0.5321502769054888,-0.3733104768714407,-0.5450514424573459,-0.40545935746261236,-0.40304704802146485,-0.22516661254800321,-0.23144974973819654,-0.7791680328675209,-0.5745703730707657,-0.609214086389514,-0.4293944676959278
0.1572403484383518,0.20252024458447332,0.31142407613051815,0.3507693711206401,0.11498638635258009,0.04879865089133222,-0.42504773468038964,0.05994985067700483,0.5225914936721231,-0.18395505265979437,0.031220929042496993,-0.18395426648963709,0.3356107825977163,-0.15083928427883714,-0.18935806193134436,-0.22516661254800321,0.4560079066340476,0.3169439856365283,0.17268394223618283,0.020653453647102825,0.09891398933036906
1.4827009550600103,1.4692734001137095,-0.40848052098981,1.8112038534229957,0.9205732141556512,0.802878139575458,-0.6127464355594365,1.476484391323177,0.40996113501050196,0.5599627664303523,0.7823825369731446,0.5599613101991627,1.4628584306681962,2.1407413743751396,0.6653978824291376,-0.22516661254800321,1.3153299770993527,0.755388793038148,0.9361829165715434,0.8867213211974511,1.4725159775987409
-0.6783761209535634,-0.6419818591016843,-0.40848052098981,-0.6228536170809303,-0.5596925819324919,-0.531036794297447,0.3632868090116075,-0.7696858255823784,-0.14077134118282486,-0.38712420503877165,-0.5321502769054888,-0.38712713815528044,-0.6155044204617509,-0.40545935746261236,-0.6167360341115853,-0.22516661254800321,-0.9189074061104407,-0.41379736003283785,-0.6070596911275896,-0.47799168221521887,-0.6407178505064466
-0.649561759940049,-0.21973080725860544,0.31142407613051815,-0.37944787003053776,-0.29787686289649384,-0.33215588366562104,-0.5001272150320084,0.3892969804008535,-0.6289789794879511,-0.26970647452380136,-0.34435987492282677,-0.26970978538307094,-0.6507309094639534,-0.40545935746261236,-0.18935806193134436,-0.22516661254800321,0.2841434925409866,-0.48687149459977447,-0.2821665105593511,-0.32052479720606464,-0.21807108488540905
-0.10208890068327703,-0.008605281337066067,-0.40848052098981,-0.13604212298014515,-0.16696900337849477,-0.2045385065178899,-0.3499682543287708,-0.14631945894242962,0.12645810294208634,-0.28370019480953973,-0.20351707343583034,-0.2837044130300515,-0.19278655243532106,0.10378078890493808,0.6653978824291376,-0.22516661254800321,0.11227907844792553,0.024647447368781834,-0.16845389736046762,-0.16305791219691043,-0.006747702074890309
-0.13090326169679134,-0.4308563331801448,-0.40848052098981,-0.37944787003053776,-0.29787686289649384,-0.33215588366562104,-0.27488877397715206,-0.26369923181978755,-0.12406950092501788,-0.32532722079665516,-0.34435987492282677,-0.3253323632447115,-0.26323953043972603,0.8676410084562638,0.2380199102488966,-0.22516661254800321,-0.23144974973819654,-0.2676490908989646,-0.29841116958776304,-0.2942803163712056,-0.4293944676959278
-0.24616070575084859,0.20252024458447332,0.31142407613051815,-0.13604212298014515,0.3667322700410398,0.333103313788608,-0.6127464355594365,1.4491337646333076,-0.12492600555362335,0.24809443236880632,0.3129065320164899,0.24809143755520868,-0.26323953043972603,-0.40545935746261236,0.45170889633901706,-0.22516661254800321,2.346516461657719,0.3900181202034649,0.46508780474759753,0.20436481949111607,0.20457568073562843
1.7420302041816391,1.2581478741921701,0.31142407613051815,1.5677981063726032,1.4039253108374938,1.313969549666915,-0.5752066953836272,1.0833191326562992,1.4146410643647354,0.6981683935840635,1.2988061424254649,0.6981683699382739,1.8503498096924236,0.8676410084562638,1.0927758546093786,0.8932839383051931,1.3153299770993527,1.4130560041405775,1.5534799596511966,1.1491661295460414,1.1555309033829628
-0.13090326169679134,0.20252024458447332,0.6713763746906822,0.3507693711206401,-0.16696900337849477,-0.21614733452782967,-0.5001272150320084,0.5260501138502023,-0.47309513708175305,-0.20998756088998513,-0.20351707343583034,-0.20998589178904944,-0.15756006343311857,0.3584008620887133,0.024330924158776114,-0.22516661254800321,0.6278723207271086,-0.3407232254659012,-0.11971992027523186,-0.24179135470148752,0.20457568073562843
0.8775993737762097,0.624771296427552,1.7512332703711744,0.5941751181710327,0.7896653546376521,0.690393698940684,-0.5752066953836272,1.0662249909751307,0.5739817713884523,0.34821303400719733,0.6884873359818137,0.3482136955821903,0.8640081176307537,0.3584008620887133,1.306464840699499,-0.22516661254800321,1.3153299770993527,0.755388793038148,0.8874489394863077,0.6242765128488607,0.6272224463566659
